"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtdat","prtvtebe","prtvtchr","prtvtccy","prtvtffi","prtvtffr","prtvgde1","prtvgde2","prtvtegr","prtvthhu","prtvteis","prtvteie","prtvteit","prtvclt1","prtvclt2","prtvclt3","prtvtinl","prtvtcno","prtvtfpl","prtvtept","prtvtbrs","prtvtesk","prtvtgsi","prtvtges","prtvtdse","prtvthch","prtvtdgb","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtcleat","prtclebe","prtclbhr","prtclccy","prtclgfi","prtclgfr","prtclgde","prtclegr","prtclihu","prtcleis","prtclfie","prtclfit","prtclclt","prtclhnl","prtclcno","prtcljpl","prtclgpt","prtclbrs","prtclesk","prtclgsi","prtcldse","prtclhch","prtcldgb","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",51101,"HR",1.1189007,0.97481847,0.21126653,0.20594652,5,5,180,3,3,2,4,2,1,1,1,2,1,3,0,0,5,5,1,,,77,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,5,0,0,5,3,7,2,2,5,3,5,2,5,3,3,3,1,88,3,5,4,3,2,2,1,2,3,9,8,1,1,6,66,3,6,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,5,4,1,,4,3,3,3,3,3,3,3,3,3,2,2,2,2,5,2,2,2,2,2,3,0.0010538715,697,8856
"ESS11e02",11,"2.0","20.11.2024",51102,"HR",0.916621,1.3008165,0.21126653,0.27481902,60,1,6666,1,1,1,2,3,2,2,3,1,2,2,0,1,0,0,1,,,77,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,77,2,2,1,2,4,0,2,5,2,5,3,3,5,3,4,8,2,5,5,2,6,0,3,2,1,4,2,3,4,1,1,6,66,5,4,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,2,8,1,,3,4,3,3,1,4,3,3,5,5,2,3,4,3,5,2,2,2,2,2,5,0.0012864395,675,9176
"ESS11e02",11,"2.0","20.11.2024",51146,"HR",0.9018055,0.75191724,0.21126653,0.15885495,60,5,480,8,7,4,3,3,2,2,3,2,3,6,2,1,5,7,1,,,88,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,1,1,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,9,5,4,7,6,7,2,1,5,2,6,3,4,1,1,1,6,10,8,8,6,4,3,2,1,1,3,10,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,9,4,1,,1,5,1,3,2,3,1,2,4,5,1,2,4,3,6,2,5,2,1,3,3,0.0013075741,723,9284
"ESS11e02",11,"2.0","20.11.2024",51192,"HR",0.9144896,0.76249313,0.21126653,0.16108929,60,5,120,5,5,6,3,8,8,8,8,9,77,10,5,5,88,88,1,,,77,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,88,9,7,8,77,9,8,2,8,8,8,6,2,4,2,2,2,5,5,6,9,6,2,3,2,1,1,3,8,7,1,1,6,66,9,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,8,3,77,,4,5,2,3,1,4,4,4,3,4,2,3,3,1,5,2,3,2,3,2,3,0.0012894378,695,9330
"ESS11e02",11,"2.0","20.11.2024",51216,"HR",0.9144896,1.2653152,0.21126653,0.26731876,120,5,120,4,6,5,3,2,1,3,1,2,4,5,3,3,4,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,4,7,6,4,4,6,5,2,2,3,4,3,2,3,1,2,2,4,5,5,8,6,2,1,2,2,1,3,5,4,1,1,6,66,3,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,6,3,2,,3,6,4,5,2,6,3,2,3,4,4,1,3,5,5,2,4,2,2,2,2,0.0012894378,695,9259
"ESS11e02",11,"2.0","20.11.2024",51285,"HR",0.9089698,0.6928954,0.21126653,0.14638561,15,5,60,3,3,3,2,1,3,2,2,9,6,9,3,2,7,8,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,5,,,,,,,,,,,,,,,,,,,,,2,6,8,8,7,5,8,9,2,4,1,5,9,1,5,1,2,2,0,6,7,8,6,1,3,2,1,1,3,10,10,1,1,6,66,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",2,"BA",3,7,4,1,,1,5,1,5,1,6,1,2,1,5,1,1,6,1,5,2,5,2,1,1,5,0.0012972681,717,9242
"ESS11e02",11,"2.0","20.11.2024",51297,"HR",0.9089698,0.53275937,0.21126653,0.11255423,60,5,180,7,7,4,4,1,2,2,1,3,1,3,0,1,6,7,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,88,9,5,4,7,6,6,2,3,7,3,7,4,5,2,2,2,6,6,88,9,5,3,3,2,2,1,3,9,9,1,1,6,66,6,5,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",5,7,5,1,,1,3,1,3,1,2,2,2,3,2,2,2,2,1,3,2,2,2,1,2,2,0.0012972681,717,9203
"ESS11e02",11,"2.0","20.11.2024",51308,"HR",0.9089698,0.753915,0.21126653,0.15927702,30,5,30,3,3,3,3,2,1,2,1,3,6,6,3,3,3,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,19,,,,,,,,,,,,,,,,,,,,,3,5,5,5,4,2,88,7,1,5,1,5,1,2,4,1,1,1,88,9,7,5,3,2,1,2,1,2,2,8,5,1,1,6,66,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"BA",1970,"HRV","BOS",1,2,"BA",2,"BA",3,5,5,88,,5,6,1,5,1,6,1,1,1,5,6,1,5,3,6,1,3,1,2,2,6,0.0012972681,717,9226
"ESS11e02",11,"2.0","20.11.2024",51360,"HR",0.90222955,0.67805254,0.21126653,0.14324981,120,1,6666,5,7,7,3,3,2,3,1,6,8,10,5,4,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,17,,,,,,,,,,,,,,,,,,,,,2,4,3,2,3,3,3,2,2,2,2,2,10,4,4,3,3,2,10,3,3,2,2,0,1,2,1,1,3,10,10,2,66,1,3,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,5,5,1,,2,3,1,3,2,5,3,3,3,3,3,2,3,2,5,2,3,2,2,5,5,0.0013069595,706,9229
"ESS11e02",11,"2.0","20.11.2024",51409,"HR",0.93040305,1.1389678,0.21126653,0.24062577,120,3,6666,7,7,6,4,1,2,2,1,7,6,8,6,6,7,8,1,,,88,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,9,7,6,7,8,8,2,2,4,4,8,2,2,3,3,3,5,8,7,9,6,3,2,2,1,3,3,9,7,1,1,6,66,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,7,4,1,,4,5,2,5,2,5,4,2,2,5,3,2,2,2,5,2,5,2,2,2,2,0.0012673835,725,9342
"ESS11e02",11,"2.0","20.11.2024",51432,"HR",0.916621,1.5197085,0.21126653,0.32106355,30,5,180,6,3,2,2,3,8,3,3,4,3,3,2,2,4,5,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,7,10,7,4,3,3,4,2,1,5,2,5,5,8,8,4,4,4,0,0,2,5,5,0,1,2,2,1,3,8,5,1,1,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,3,4,1,,4,3,3,3,2,4,3,3,4,4,2,3,3,3,5,3,2,2,3,3,4,0.0012864395,675,9170
"ESS11e02",11,"2.0","20.11.2024",51483,"HR",0.96707296,0.98431873,0.21126653,0.20795362,0,5,120,2,8,3,4,2,2,1,2,0,3,5,3,0,0,8,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,7,2,0,4,8,6,2,2,4,4,5,4,4,4,2,4,0,0,0,6,7,2,2,2,1,1,3,8,5,2,66,2,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",5,3,2,2,,2,1,2,1,2,5,3,5,5,3,1,3,1,5,5,2,3,2,5,5,3,0.0012193263,724,9280
"ESS11e02",11,"2.0","20.11.2024",51521,"HR",0.916621,0.75931114,0.21126653,0.16041704,240,5,600,7,5,4,1,2,4,2,4,3,3,6,3,4,3,4,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,13,,,,,,,,,,,,,,,,,,,,,2,7,8,5,1,5,6,7,2,2,5,2,5,3,4,1,1,1,5,5,6,6,4,4,4,2,1,2,3,9,6,1,1,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,6,3,1,,2,4,2,3,4,4,4,2,3,4,2,3,3,2,5,4,3,2,2,2,4,0.0012864395,675,9154
"ESS11e02",11,"2.0","20.11.2024",51627,"HR",1.1464773,1.5489321,0.21126653,0.32723752,60,5,480,7,9,9,2,2,1,1,1,3,2,4,0,2,3,3,1,,,77,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,8,4,0,3,7,8,2,2,4,3,0,2,4,2,2,3,4,10,5,8,7,3,3,2,1,1,3,8,7,1,1,6,66,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,5,5,1,,2,5,1,2,1,3,1,1,3,2,1,1,2,2,5,2,2,2,2,2,3,0.0010285223,694,9061
"ESS11e02",11,"2.0","20.11.2024",51650,"HR",1.1464773,1.5571008,0.21126653,0.32896328,30,5,300,5,5,0,2,3,1,3,1,6,3,7,3,3,5,5,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,8,4,4,7,8,5,3,2,4,2,10,2,4,2,2,2,10,10,10,8,6,2,3,2,1,2,3,10,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,5,5,1,,2,5,2,5,1,5,2,2,2,2,2,2,4,2,5,2,2,2,2,2,4,0.0010285223,694,9060
"ESS11e02",11,"2.0","20.11.2024",51680,"HR",1.0619262,1.0277244,0.21126653,0.21712378,60,1,6666,2,2,5,2,2,2,4,2,0,10,7,4,3,8,9,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,7,4,8,4,3,6,2,2,3,4,5,4,2,4,1,2,3,4,2,6,3,3,2,2,3,4,1,4,7,1,1,6,66,4,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",5,2,4,1,,2,4,2,2,2,4,1,3,1,6,2,1,4,6,4,6,1,3,4,2,2,0.0011104137,715,8792
"ESS11e02",11,"2.0","20.11.2024",51717,"HR",0.90222955,0.99948174,0.21126653,0.21115705,60,5,120,6,7,4,3,2,3,3,2,4,3,5,3,3,4,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,8,4,3,3,3,4,2,2,4,3,4,2,4,1,1,1,8,7,7,9,6,3,3,2,1,1,3,8,7,1,1,6,66,7,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"BA",1993,"HRV","000",1,2,"BA",2,"BA",3,7,4,1,,1,5,1,3,1,1,3,2,3,3,2,2,3,2,5,2,3,2,2,2,3,0.0013069595,706,9271
"ESS11e02",11,"2.0","20.11.2024",51735,"HR",0.92566484,0.94217205,0.21126653,0.19904943,60,5,600,3,3,3,2,3,2,3,2,3,3,4,2,0,2,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,20,,,,,,,,,,,,,,,,,,,,,2,10,5,3,3,5,3,5,1,2,4,4,88,2,4,2,2,2,2,1,2,5,4,4,3,1,1,2,3,9,5,1,1,6,66,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,5,4,1,,3,5,2,5,2,2,2,2,2,5,1,2,2,2,5,2,2,2,2,2,5,0.0012738709,722,9200
"ESS11e02",11,"2.0","20.11.2024",51736,"HR",0.96707296,1.0713148,0.21126653,0.22633298,30,5,600,5,3,2,2,3,2,2,3,7,5,8,6,6,7,7,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,5,,,,,,,,,,,,,,,,,,,,,2,7,6,6,7,5,8,8,2,2,3,2,6,2,5,3,2,1,5,8,5,5,7,1,2,2,1,2,3,8,1,1,1,6,66,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,0,4,1,,3,5,2,5,3,3,2,2,2,2,2,4,3,3,3,2,5,3,2,2,2,0.0012193263,724,9359
"ESS11e02",11,"2.0","20.11.2024",51766,"HR",1.1277862,0.66101044,0.21126653,0.13964939,15,5,180,6,9,8,4,1,1,1,1,0,1,3,0,0,5,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,3,7,1,0,3,8,8,4,1,4,1,8,5,5,2,2,2,8,2,2,8,7,3,3,2,1,1,3,7,6,1,1,6,66,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",5,8,3,1,,1,3,3,1,1,3,5,3,4,3,2,2,1,1,5,3,2,1,4,4,4,0.0010455683,677,8593
"ESS11e02",11,"2.0","20.11.2024",51788,"HR",1.2066916,1.2282107,0.21126653,0.25947982,30,2,6666,5,5,3,3,3,2,3,2,3,2,1,4,3,3,3,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,8,,,66,,,,,,,,,,,,,,,,,,,,,6,88,5,3,2,4,5,88,2,3,3,4,3,2,3,2,2,2,5,5,6,5,6,1,3,1,2,1,3,10,5,1,1,6,66,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,5,5,1,,2,3,2,1,2,2,3,3,5,1,2,2,1,3,2,3,1,3,1,2,1,0.0009771987,701,9050
"ESS11e02",11,"2.0","20.11.2024",51802,"HR",1.1277862,0.66101044,0.21126653,0.13964939,30,5,180,4,4,6,4,1,1,1,1,5,4,10,2,2,2,9,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,7,8,4,10,9,10,4,2,3,4,10,2,4,1,1,1,7,8,9,7,4,1,2,2,2,1,3,3,7,1,6,6,66,8,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,"SY",2018,"FRE","HRV",2,2,"SY",2,"FR",3,4,3,1,,2,5,1,4,1,5,3,2,2,3,5,3,4,2,5,4,3,2,4,2,5,0.0010455683,677,8647
"ESS11e02",11,"2.0","20.11.2024",51814,"HR",0.93337303,0.8131814,0.21126653,0.17179802,120,1,6666,8,8,8,3,2,2,1,3,4,2,8,1,0,6,6,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,8,5,2,0,7,6,2,2,4,3,5,2,3,2,3,2,2,5,5,8,7,1,3,2,1,3,3,7,5,1,1,6,66,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,8,3,1,,3,6,2,3,2,1,3,3,1,2,5,3,2,3,6,3,3,1,1,1,4,0.0012633507,673,9119
"ESS11e02",11,"2.0","20.11.2024",51851,"HR",0.9144896,0.93079776,0.21126653,0.19664642,0,5,600,2,4,2,3,3,2,1,2,0,5,5,0,0,3,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,8,4,0,0,5,2,3,2,4,3,5,2,4,1,1,1,5,6,5,8,6,3,1,2,1,3,3,0,0,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","GER",2,2,"DE",1,"6666",2,2,1,1,,1,4,1,3,3,2,6,2,5,3,1,2,3,6,2,3,4,4,5,3,2,0.0012894378,695,9259
"ESS11e02",11,"2.0","20.11.2024",51878,"HR",0.916621,1.3303002,0.21126653,0.2810479,5,5,30,6,6,0,4,1,1,1,1,0,0,6,0,0,0,0,2,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,77,8,0,0,0,8,10,2,4,4,4,0,2,4,3,3,3,0,5,5,10,7,3,3,2,2,1,3,0,0,1,1,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,8,3,2,,2,5,2,2,1,2,5,2,2,2,2,2,5,5,2,2,5,2,2,2,2,0.0012864395,675,9166
"ESS11e02",11,"2.0","20.11.2024",51897,"HR",0.91350883,0.88408726,0.21126653,0.18677805,60,1,6666,1,2,5,3,1,1,1,1,6,3,6,4,2,3,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,4,4,7,6,7,7,2,2,2,3,0,2,3,1,2,2,8,6,7,8,6,2,1,2,1,4,2,7,7,1,1,6,66,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"BA",1992,"HRV","000",1,2,"BA",2,"BA",3,0,3,1,,3,5,1,1,1,4,3,3,2,2,2,1,2,2,5,1,1,1,2,1,5,0.0012908223,684,9116
"ESS11e02",11,"2.0","20.11.2024",51901,"HR",0.9089698,0.53275937,0.21126653,0.11255423,300,5,300,4,5,6,3,3,1,2,1,7,5,8,7,6,7,7,3,,,66,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,88,6,5,6,6,8,6,1,2,5,2,5,3,4,1,1,1,6,7,5,6,7,2,3,2,1,3,3,4,6,1,3,6,66,7,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SRP","HRV",1,1,"6666",2,"RS",4,4,3,88,,2,4,2,5,3,3,5,3,2,3,3,2,4,3,3,2,3,2,4,5,3,0.0012972681,717,9223
"ESS11e02",11,"2.0","20.11.2024",51944,"HR",1.0768839,1.096088,0.21126653,0.23156673,10,4,300,5,7,2,3,1,3,1,3,5,8,9,0,0,2,2,1,,,77,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,66,,,,,,,,,,,,,,,,,,,,,6,77,8,5,2,5,8,5,1,4,3,5,0,2,2,3,3,4,0,1,0,10,6,1,2,2,1,1,3,4,0,1,1,6,66,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,0,3,2,,1,5,6,5,2,2,2,1,2,4,4,2,2,2,5,2,4,1,1,2,3,0.0010949904,712,8920
"ESS11e02",11,"2.0","20.11.2024",51973,"HR",0.93040305,1.2570081,0.21126653,0.26556376,30,5,60,3,2,1,2,1,2,1,3,1,1,1,1,1,3,5,1,,,88,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,3,8,3,0,0,0,0,2,2,4,4,5,2,4,1,1,1,6,5,6,7,4,4,4,2,1,1,3,6,5,1,1,6,66,5,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,6,4,1,,3,5,3,3,2,3,1,2,3,4,1,2,3,2,3,2,3,2,1,3,2,0.0012673835,725,9345
"ESS11e02",11,"2.0","20.11.2024",51983,"HR",0.9144896,0.88503623,0.21126653,0.18697853,60,1,6666,8,8,7,3,2,1,1,1,6,8,10,4,4,2,10,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,4,7,6,5,10,9,5,4,4,3,5,5,1,4,2,2,2,7,7,5,7,3,1,2,2,1,3,2,10,10,1,1,6,66,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",2,3,3,55,,5,6,2,4,1,6,1,3,2,4,4,2,5,1,6,1,2,3,4,1,6,0.0012894378,695,9304
"ESS11e02",11,"2.0","20.11.2024",52089,"HR",1.1277862,0.8475651,0.21126653,0.17906214,60,5,180,7,7,9,3,5,2,1,2,1,1,7,3,3,2,1,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,2,1,,,14,,,,,,,,,,,,,,,,,,,,,2,0,10,0,3,6,6,8,2,2,4,4,9,3,4,1,1,1,10,10,10,8,7,0,2,2,1,1,3,10,10,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",4,10,4,1,,2,3,2,4,2,5,3,1,2,2,1,2,2,2,5,2,2,2,1,2,3,0.0010455683,677,8542
"ESS11e02",11,"2.0","20.11.2024",52091,"HR",1.1277862,0.9825596,0.21126653,0.20758197,30,5,90,7,7,7,4,1,1,1,1,0,2,3,0,0,3,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,3,5,1,0,2,7,7,4,1,4,1,7,5,5,2,2,2,8,7,5,5,7,0,2,2,1,3,2,7,5,1,1,6,66,0,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",3,3,3,1,,1,5,2,3,2,4,5,2,1,3,1,2,2,1,6,4,2,1,4,4,3,0.0010455683,677,8720
"ESS11e02",11,"2.0","20.11.2024",52150,"HR",0.9089698,0.8098702,0.21126653,0.17109847,15,4,60,0,10,6,2,2,2,1,3,2,2,7,1,1,3,2,1,,,88,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,66,,,,,,,,,,,,,,,,,,,,,6,5,10,1,1,0,8,7,2,4,2,4,5,1,5,2,3,3,0,5,3,10,6,4,3,2,1,1,3,8,4,1,1,6,66,10,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,1,"6666",1,"6666",2,9,4,2,,1,5,1,2,1,5,5,1,5,1,1,1,1,1,6,1,3,1,1,1,6,0.0012972681,717,9240
"ESS11e02",11,"2.0","20.11.2024",52170,"HR",1.1277862,0.66101044,0.21126653,0.13964939,15,5,210,8,8,8,3,1,2,2,1,0,0,6,0,0,6,6,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,1,,,14,,,,,,,,,,,,,,,,,,,,,2,2,9,2,0,3,10,7,5,1,5,1,10,5,5,2,2,2,10,10,8,8,7,4,3,2,2,1,3,8,7,1,1,6,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HRV","000",1,2,"SI",2,"SI",3,5,3,1,,3,5,1,2,1,4,6,1,3,4,1,1,2,2,6,3,3,1,1,5,4,0.0010455683,677,8674
"ESS11e02",11,"2.0","20.11.2024",52173,"HR",1.179885,1.6744256,0.21126653,0.3537501,30,1,6666,6,4,5,3,2,1,1,8,3,2,4,1,1,2,4,1,,,77,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,7,,,66,,,,,,,,,,,,,,,,,,,,,6,77,6,2,2,3,5,1,1,3,8,4,6,3,5,1,2,3,4,6,4,6,6,0,2,2,2,2,3,4,4,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"SI",1970,"HRV","000",1,2,"SI",2,"SI",3,3,3,1,,3,4,3,3,3,88,77,3,88,3,2,3,3,3,5,2,2,1,3,3,88,0.0009994004,691,8991
