"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtdat","prtvtebe","prtvtchr","prtvtccy","prtvtffi","prtvtffr","prtvgde1","prtvgde2","prtvtegr","prtvthhu","prtvteis","prtvteie","prtvteit","prtvclt1","prtvclt2","prtvclt3","prtvtinl","prtvtcno","prtvtfpl","prtvtept","prtvtbrs","prtvtesk","prtvtgsi","prtvtges","prtvtdse","prtvthch","prtvtdgb","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtcleat","prtclebe","prtclbhr","prtclccy","prtclgfi","prtclgfr","prtclgde","prtclegr","prtclihu","prtcleis","prtclfie","prtclfit","prtclclt","prtclhnl","prtclcno","prtcljpl","prtclgpt","prtclbrs","prtclesk","prtclgsi","prtcldse","prtclhch","prtcldgb","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",50668,"ES",1.7406483,1.5867076,2.2531533,3.5750954,3,3,2,3,2,5,7,3,1,4,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,8,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,7,4,7,6,4,1,1,5,2,7,4,5,1,1,1,4,7,7,7,7,3,3,2,2,1,3,5,5,2,66,1,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,8,4,1,,5,6,1,2,2,1,6,1,5,2,2,2,2,3,1,5,4,1,1,5,2,0.00006632971,332,4504
"ESS11e02",11,"2.0","20.11.2024",50698,"ES",0.9166024,0.964719,2.2531533,2.1736598,4,3,2,3,3,7,3,6,0,0,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,51,,,,2,2,2,2,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,9,2,0,3,0,1,1,2,1,1,5,1,1,3,3,3,0,0,5,8,6,2,4,2,3,1,3,5,7,2,66,2,66,0,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,9,4,1,,1,5,1,5,1,5,5,2,2,4,1,3,5,1,5,3,5,3,1,3,1,0.00012596158,310,4098
"ESS11e02",11,"2.0","20.11.2024",50718,"ES",1.0012964,0.78600466,2.2531533,1.770989,1,4,2,3,3,9,3,7,7,7,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,8,9,9,7,5,1,1,5,1,10,2,3,1,1,1,9,9,9,8,7,3,2,1,3,3,3,9,8,2,66,2,66,0,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,9,5,1,,3,6,1,2,2,3,4,2,1,3,3,1,3,1,3,3,2,1,1,3,4,0.000115307215,319,4452
"ESS11e02",11,"2.0","20.11.2024",50722,"ES",1.4302545,1.3697917,2.2531533,3.0863507,1,1,1,3,1,2,2,4,0,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,7,6,5,5,5,6,1,2,4,2,3,4,4,3,3,3,6,6,6,8,7,3,2,2,2,2,3,7,6,2,66,2,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",3,7,4,2,,1,5,3,3,2,3,4,4,2,4,2,2,2,2,4,3,4,2,3,3,4,0.00008072459,284,4158
"ESS11e02",11,"2.0","20.11.2024",50745,"ES",0.9195803,1.0819687,2.2531533,2.4378412,3,3,3,3,2,5,5,5,0,5,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,88,8,5,5,6,8,9,3,2,5,4,7,4,4,2,2,2,8,8,8,8,6,1,2,1,3,2,3,6,8,1,3,6,66,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"MD",2018,"RUM","RUS",1,2,"MD",2,"MD",4,8,4,1,,1,5,2,2,1,1,5,2,4,4,1,1,4,2,4,5,2,2,2,2,3,0.00012555369,303,4286
"ESS11e02",11,"2.0","20.11.2024",50769,"ES",0.970378,0.8453461,2.2531533,1.9046943,4,8,5,1,5,0,2,3,0,0,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,5,3,3,1,0,3,2,5,3,9,3,5,3,2,2,5,5,1,7,7,3,2,1,2,4,2,7,6,1,4,6,66,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,6,1,2,,2,6,1,6,1,2,1,1,3,5,1,1,3,1,6,2,2,3,2,6,3,0.00011898115,288,4080
"ESS11e02",11,"2.0","20.11.2024",50774,"ES",1.0234654,1.6404929,2.2531533,3.696282,4,1,1,1,1,0,7,7,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,3,0,3,4,3,2,2,5,2,8,2,3,2,2,2,1,5,5,8,6,4,4,1,1,1,3,8,1,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,4,3,55,,1,5,1,3,1,2,4,2,2,3,1,2,3,3,3,3,4,2,1,3,2,0.00011280958,305,4314
"ESS11e02",11,"2.0","20.11.2024",50775,"ES",0.8834708,0.85967,2.2531533,1.9369682,2,3,3,2,3,7,6,5,4,5,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,6,6,5,7,7,1,1,5,1,4,5,4,1,1,1,8,9,7,6,6,4,4,2,2,2,3,3,2,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",4,8,5,2,,3,4,1,4,2,2,4,2,1,2,1,2,3,4,5,2,2,1,1,5,4,0.00013068535,286,4172
"ESS11e02",11,"2.0","20.11.2024",50823,"ES",0.85873806,0.97879225,2.2531533,2.205369,2,1,1,3,2,6,5,8,5,5,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,7,7,7,6,8,5,2,5,2,3,2,4,3,3,3,6,5,4,8,4,0,3,2,2,3,3,8,6,1,1,6,66,6,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"CAT","000",1,1,"6666",1,"6666",3,7,3,1,,3,5,2,5,5,5,4,2,1,5,3,1,5,2,4,2,5,1,1,2,5,0.00013444926,306,4332
"ESS11e02",11,"2.0","20.11.2024",50829,"ES",0.9166024,0.9740649,2.2531533,2.1947174,2,3,5,2,5,7,9,8,5,5,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,10,6,7,7,8,7,2,2,5,2,6,3,3,2,2,2,9,5,5,9,6,2,3,1,2,1,3,10,10,1,1,6,66,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"AR",2022,"SPA","000",1,2,"PY",2,"UY",4,5,3,1,,2,5,1,5,1,1,4,2,1,2,2,2,5,2,4,3,5,3,4,5,5,0.00012596158,310,4099
"ESS11e02",11,"2.0","20.11.2024",50847,"ES",1.1356705,0.8250764,2.2531533,1.8590236,3,3,1,1,1,6,8,8,2,2,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,7,4,4,4,5,5,8,4,4,2,4,1,2,2,3,3,3,3,3,3,5,2,2,1,2,2,4,2,8,6,1,1,6,66,8,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",1,5,1,1,,5,5,3,5,1,5,1,4,3,5,1,3,5,1,5,1,4,4,4,2,5,0.0001016639,304,4302
"ESS11e02",11,"2.0","20.11.2024",50870,"ES",1.2597336,0.66158026,2.2531533,1.4906417,3,2,2,2,2,2,5,8,2,2,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,2,2,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,7,8,6,2,5,6,7,1,2,3,4,7,1,5,2,2,2,8,8,8,8,4,3,2,2,1,3,3,10,8,1,1,6,66,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,10,4,1,,3,4,2,3,2,5,5,3,2,2,3,3,2,2,5,3,2,2,2,2,2,0.00009165168,327,4481
"ESS11e02",11,"2.0","20.11.2024",50886,"ES",1.0005656,0.92150116,2.2531533,2.0762835,4,3,1,2,1,4,5,7,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,9,,,,1,2,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,9,5,5,7,5,2,1,1,5,1,10,1,3,2,2,3,5,7,5,9,6,2,3,1,3,3,3,9,9,1,1,6,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"GLG","000",1,1,"6666",1,"6666",5,8,4,1,,1,6,1,6,1,1,1,1,1,3,1,1,6,1,5,1,1,1,1,2,3,0.00011539143,312,4359
"ESS11e02",11,"2.0","20.11.2024",50923,"ES",0.99445796,1.1334862,2.2531533,2.5539181,3,1,1,2,1,3,5,7,2,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,7,5,4,4,6,2,1,5,1,6,2,2,2,2,2,7,7,8,8,7,2,3,2,2,3,2,10,9,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,2,2,1,,2,5,1,3,1,5,1,2,1,4,1,1,3,1,3,1,5,1,3,3,2,0.00011610013,301,4248
"ESS11e02",11,"2.0","20.11.2024",50953,"ES",1.0854113,0.8520338,2.2531533,1.9197627,1,3,2,4,1,8,8,10,5,5,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,9,7,8,5,7,2,1,5,1,4,4,4,1,1,1,9,9,9,9,5,4,5,2,2,4,2,9,9,1,4,6,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"AR",1990,"SPA","000",1,2,"AR",2,"UY",4,9,4,1,,1,5,1,5,3,2,5,2,1,3,5,2,5,5,5,5,6,1,1,5,3,0.00010637138,316,4388
"ESS11e02",11,"2.0","20.11.2024",50982,"ES",0.8972351,0.72170717,2.2531533,1.6261169,4,4,2,1,1,5,5,8,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,9,3,1,0,5,7,2,2,5,2,6,1,3,1,1,1,2,4,3,8,3,3,3,1,2,4,2,9,9,1,1,6,66,8,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,8,4,1,,2,5,2,3,1,5,5,2,1,5,1,1,5,1,5,1,5,2,1,2,2,0.00012868053,308,4351
"ESS11e02",11,"2.0","20.11.2024",50999,"ES",1.1410136,1.391569,2.2531533,3.1354182,4,1,1,1,1,5,5,7,2,2,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,88,7,7,6,6,8,8,1,1,1,1,8,2,2,8,8,8,7,7,7,7,4,1,3,2,2,2,3,6,6,1,1,6,66,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"BO",2001,"SPA","000",1,2,"BO",2,"BO",3,5,3,1,,2,4,1,4,2,5,2,2,4,3,3,2,4,2,5,2,4,2,2,3,2,0.000101187834,302,4263
"ESS11e02",11,"2.0","20.11.2024",51060,"ES",0.9166024,1.0717593,2.2531533,2.414838,1,4,1,2,1,5,7,10,3,3,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,6,7,4,4,5,4,7,2,1,4,1,6,3,2,2,2,2,4,5,6,7,6,3,3,2,2,2,3,10,7,1,1,6,66,8,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,8,4,2,,4,5,2,3,2,2,4,1,1,2,2,1,2,4,5,2,2,2,1,2,3,0.00012596158,310,4109
"ESS11e02",11,"2.0","20.11.2024",51111,"ES",0.8530056,0.6461884,2.2531533,1.4559615,1,2,2,2,2,7,10,10,3,1,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,1,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,3,4,4,4,1,1,5,1,10,5,5,1,1,1,10,10,10,8,3,5,3,2,2,2,3,10,10,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,10,5,1,,2,5,1,2,1,1,6,1,1,2,1,1,2,2,2,2,2,2,1,3,2,0.00013535279,334,4142
"ESS11e02",11,"2.0","20.11.2024",51115,"ES",1.1354986,1.1146142,2.2531533,2.5113966,3,1,1,1,2,4,7,8,1,1,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,7,7,3,0,4,5,5,3,2,5,2,6,1,4,3,3,3,7,6,5,7,6,3,3,2,1,2,3,10,7,1,1,6,66,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,8,3,1,,2,4,2,5,2,3,2,2,1,2,2,2,4,1,3,2,6,2,2,1,2,0.00010167929,295,4206
"ESS11e02",11,"2.0","20.11.2024",51118,"ES",0.99445796,1.1334862,2.2531533,2.5539181,1,1,3,2,4,0,2,2,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,0,0,2,2,5,2,4,1,8,5,5,1,1,1,10,10,10,5,5,3,2,2,2,2,3,10,0,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"UY",2001,"SPA","CAT",2,2,"UY",2,"UY",4,7,4,2,,1,6,1,5,3,5,6,1,3,2,1,2,3,3,5,5,5,2,2,5,3,0.00011610013,301,4261
"ESS11e02",11,"2.0","20.11.2024",51130,"ES",1.0012964,0.78600466,2.2531533,1.770989,4,1,3,1,5,2,6,6,0,0,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,10,8,0,0,0,6,6,5,1,5,5,5,1,5,1,1,1,10,9,6,8,3,1,3,1,3,3,3,10,9,1,1,6,66,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"PA",1977,"SPA","000",1,2,"PA",2,"PA",3,5,3,1,,1,5,1,3,1,1,5,1,3,2,1,1,1,1,3,1,1,1,3,2,2,0.000115307215,319,4417
"ESS11e02",11,"2.0","20.11.2024",51155,"ES",1.0346621,1.2698963,2.2531533,2.861271,3,2,2,2,3,6,6,7,5,5,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,2,7,6,5,6,5,6,2,1,5,1,6,2,2,1,1,1,9,9,9,8,6,4,4,2,1,2,3,8,8,2,66,1,1,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","CAT",1,1,"6666",1,"6666",3,5,3,1,,3,3,2,3,2,3,3,2,2,1,3,3,2,2,4,3,2,2,4,6,1,0.00011158879,300,4230
"ESS11e02",11,"2.0","20.11.2024",51159,"ES",0.8597714,0.7337451,2.2531533,1.6532402,2,1,1,1,2,5,6,7,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,9,5,2,1,2,6,2,4,4,5,5,1,2,2,2,2,6,3,5,9,2,1,3,2,2,2,3,6,2,1,1,6,66,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,2,1,1,,2,5,2,2,1,3,2,2,2,5,4,1,3,2,6,2,5,2,2,2,3,0.00013428766,298,4225
"ESS11e02",11,"2.0","20.11.2024",51171,"ES",1.0005656,0.8926898,2.2531533,2.011367,2,2,3,2,3,6,8,3,5,5,8,88,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,9,9,6,0,7,6,8,2,5,1,4,1,2,2,2,4,4,3,5,5,8,7,6,3,2,2,2,3,10,6,1,1,6,66,10,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"GLG","000",1,1,"6666",1,"6666",3,2,1,2,,2,5,1,4,2,3,2,1,1,6,1,2,4,1,4,2,1,2,5,2,3,0.00011539143,312,4363
"ESS11e02",11,"2.0","20.11.2024",51176,"ES",0.85873806,0.95426947,2.2531533,2.1501153,3,1,1,1,1,0,5,5,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,3,10,5,0,2,8,2,2,1,5,1,8,2,4,2,2,2,7,5,5,8,7,4,1,2,4,3,2,10,10,1,1,6,66,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,5,4,1,,1,5,2,4,1,1,5,2,2,2,1,1,4,2,4,5,6,2,2,2,2,0.00013444926,306,4331
"ESS11e02",11,"2.0","20.11.2024",51177,"ES",0.8669123,0.66444576,2.2531533,1.4970981,3,2,1,2,1,6,6,6,5,5,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,9,,,,1,2,2,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,6,4,5,4,5,4,2,2,5,2,9,4,4,2,2,2,7,8,8,7,7,3,2,1,2,4,1,7,6,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","GLG",1,1,"6666",1,"6666",4,5,3,1,,4,6,1,5,1,5,5,1,2,3,2,2,4,2,5,3,5,2,2,4,4,0.00013318151,313,4374
"ESS11e02",11,"2.0","20.11.2024",51183,"ES",0.9166024,0.7984995,2.2531533,1.7991418,4,1,4,2,2,0,0,2,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,2,2,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,9,9,4,0,0,1,5,4,2,5,2,3,1,4,2,4,4,5,1,3,5,4,1,1,2,1,4,1,9,1,2,66,1,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",2,8,1,2,,4,6,2,5,1,6,2,2,1,6,1,2,5,1,6,2,5,6,1,4,6,0.00012596158,310,4105
"ESS11e02",11,"2.0","20.11.2024",51197,"ES",0.8289992,0.56618875,2.2531533,1.27571,2,2,3,2,2,5,5,8,77,6,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,7,7,7,8,8,2,1,5,2,7,4,4,2,2,2,7,7,8,9,5,0,2,1,2,3,3,9,9,1,1,6,66,7,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,9,4,1,,2,5,1,5,2,3,5,1,1,3,1,1,5,2,3,3,6,1,1,5,3,0.00013927238,297,4220
"ESS11e02",11,"2.0","20.11.2024",51199,"ES",1.0234654,1.5063492,2.2531533,3.3940356,4,3,2,3,2,6,6,9,5,5,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,3,5,3,9,9,1,1,5,1,9,2,2,2,2,2,4,4,7,9,5,2,3,2,3,1,3,4,9,2,66,2,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,6,3,1,,2,5,2,5,2,2,5,2,2,2,1,1,2,2,3,2,2,2,2,4,4,0.00011280958,305,4313
"ESS11e02",11,"2.0","20.11.2024",51204,"ES",1.6396852,1.5404037,2.2531533,3.4707656,4,1,1,1,1,0,5,0,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,88,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,88,9,0,0,1,5,7,2,1,5,1,7,2,5,3,3,3,7,8,8,7,5,3,3,2,1,2,3,8,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",4,7,3,1,,2,6,2,5,2,2,5,2,2,2,3,2,5,4,3,3,2,2,2,2,3,0.00007041394,285,4163
"ESS11e02",11,"2.0","20.11.2024",51207,"ES",1.1410136,1.3258296,2.2531533,2.9872973,3,1,1,1,1,5,5,5,0,0,6,8,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,88,7,5,4,5,4,6,4,1,5,2,4,2,3,3,3,3,4,4,3,9,5,1,2,2,2,1,3,7,9,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","CAT",1,1,"6666",1,"6666",3,2,3,65,,3,5,2,3,1,3,1,3,3,1,3,4,4,5,4,1,5,1,3,4,1,0.000101187834,302,4262
"ESS11e02",11,"2.0","20.11.2024",51210,"ES",1.0012964,0.9295628,2.2531533,2.0944474,4,1,2,2,1,3,3,6,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,9,2,5,5,5,5,3,2,4,2,5,3,3,2,2,2,7,7,7,8,4,4,3,1,3,1,3,7,7,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"EC",2000,"SPA","000",1,2,"EC",2,"EC",55,66,6,1,,4,3,3,4,2,3,4,4,4,2,3,3,4,1,5,4,2,2,2,3,2,0.000115307215,319,4451
"ESS11e02",11,"2.0","20.11.2024",51249,"ES",1.1822245,1.4296743,2.2531533,3.2212753,1,1,2,1,2,6,7,8,2,2,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,6,5,7,3,6,3,2,5,2,8,4,4,1,2,2,7,6,5,5,4,1,3,1,2,3,3,6,5,1,1,6,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,8,5,1,,3,4,2,2,1,5,3,2,2,3,3,2,2,2,5,1,4,2,1,5,4,0.000097660544,283,4153
"ESS11e02",11,"2.0","20.11.2024",51276,"ES",1.0012964,1.1953515,2.2531533,2.69331,3,3,4,2,3,8,7,9,7,6,8,9,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,5,9,7,8,8,7,6,2,1,5,1,8,2,2,2,2,2,8,6,7,10,3,3,3,2,2,1,3,9,5,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,9,4,1,,2,2,1,3,2,2,3,2,2,2,2,1,1,3,5,3,3,1,1,6,3,0.000115307215,319,4408
"ESS11e02",11,"2.0","20.11.2024",51279,"ES",1.0005656,0.8926898,2.2531533,2.011367,3,3,2,3,2,6,6,9,3,2,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,6,8,2,1,5,7,5,1,1,5,1,6,2,3,2,2,2,5,5,5,8,7,4,4,2,1,2,3,7,8,1,1,6,66,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","GLG",1,1,"6666",1,"6666",3,3,3,1,,2,5,1,2,1,3,2,1,2,3,1,1,2,1,3,2,3,1,1,2,2,0.00011539143,312,4362
"ESS11e02",11,"2.0","20.11.2024",51282,"ES",1.0012964,0.98215556,2.2531533,2.212947,3,1,1,1,1,0,0,7,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,10,5,8,5,2,0,1,1,5,1,10,5,3,1,2,2,10,5,8,10,3,0,2,2,1,2,3,4,8,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,5,4,1,,2,5,2,5,1,5,5,2,2,5,2,3,5,2,5,3,5,2,2,5,5,0.000115307215,319,4411
